"Year"	"P"	"R"	"L"	"G"	"F"	"T"	"Cluster"	"Silhouette"	"Silhouette_neighbor"
2006	0.177487950099234	0.0923411821662894	0.290615253756734	0.193076757686519	0.332266422801402	0	"P+ L-"	0.160615414574858	"Unnamed"
2006	0.0727272727272727	0.0614519466173912	0.109090909090909	0.121863799283154	0.508130081300813	0	"F+"	0.0744138732335673	"P+ L-"
2006	0.0829959514170041	0.0586732234049701	0.524291497975709	0.546769527483124	0.174566473988439	0	"L+ G+"	0.373272291942495	"Unnamed"
2006	0.0694684796044499	0.0259777118521349	0.545859085290482	0.00916936353829558	0.174518201284797	0.00809935205183585	"Unnamed"	0.524951077591511	"L+ G+"
2006	0.13958113958114	0.363184841443685	0.668655668655669	0	0.57807570977918	0.00421940928270042	"R+ F-"	-0.00859282709998747	"F+"
2006	0.104583794836841	0.0619372663741264	0.798117065689699	0.391343436938094	0.627850473777377	0.724444702872427	"L+ G+ T+"	0.379599773685943	"L+ G+"
2006	0.0155950449786167	0.00226075672186254	0.695417342574841	0.426045574544949	0.355663146168513	0.0258239490596073	"L+ G+"	0.228282705693439	"Unnamed"
2006	0.154446344591706	0.0997728419989904	0.632107738349722	0.573323416387753	0.263519123263408	0	"L+ G+"	0.392462669072967	"Unnamed"
2006	0.138196304691256	0.109088642313926	0.325022322961742	0.464993466898955	0.14300576184379	0.128966495302251	"L+ G+"	0.206215932926488	"P+ L-"
2006	0.186071649166152	0.07631522069205	0.607731109738522	0.63307655272027	0.250240483715817	0	"L+ G+"	0.364609511215123	"Unnamed"
2006	0.0798951857370395	0.0986451514690212	0.421158094846632	0.504290051480618	0.155753098785526	0.0675384870054627	"L+ G+"	0.316736141336449	"Unnamed"
2006	0.0742940297333438	0.0818251253611397	0.346535042869504	0.508925932493941	0.139976275207592	0.153850071297617	"L+ G+"	0.241288123571975	"Unnamed"
2006	0.222114842554562	0.0901346838081357	0.595473947008134	0.212449043587331	0.45095168374817	0	"L+ G+"	0.00161960140041316	"Unnamed"
2006	0.00105952610287035	-0.0128491779716365	0.454055095357349	0.260438413361169	0.512389179358945	0	"F+"	0.00465819641247113	"Unnamed"
2006	0.0834020335256939	0.0735166384426495	0.604012091233855	0.443091787439614	0.319632957369528	0.0575539568345324	"L+ G+"	0.349880254355704	"Unnamed"
2006	0.0753437213565536	0.10250943744039	0.505957836846929	0.593514328808446	0.0802607673399593	0.00480059084194978	"L+ G+"	0.355181511491062	"Unnamed"
2006	0.0730018165304269	0.0399811853245532	0.689713896457766	0.455469216975493	0.422983425414365	0	"L+ G+"	0.320546679049014	"Unnamed"
2006	0.109973533918373	0.0703956868160609	0.531271764869759	0.393639066582575	0.366236541464617	0	"L+ G+"	0.267557112653484	"Unnamed"
2006	0.165184678522572	0.0709589380970103	0.455540355677155	0.373967754620527	0.170489770613763	0	"L+ G+"	0.140638798819168	"Unnamed"
2006	0.164901299951854	0.181787419633793	0.317284545016851	0.424162436548223	0.0409683426443203	0	"P+ L-"	-0.0504870608245975	"L+ G+"
2006	0.10843137254902	0.0807983240845197	0.626666666666667	0	0.838709677419355	0	"F+"	0.37471711038918	"Unnamed"
2006	0.167641996557659	0.110572170857188	0.419277108433735	0.201231060606061	0.312468703054582	0	"P+ L-"	-0.0388632168001479	"Unnamed"
2006	0.0738037307380373	0.112808820246864	0.119424168694242	0.00412749369410686	0.870123691722169	0	"F+"	0.329197884217421	"P+ L-"
2006	0.250767656090072	0.173440331348693	0.382804503582395	0.300058038305281	0.208734270910437	0.402674591381872	"L+ G+ T+"	0.144065301878943	"P+ L-"
2006	0.0953360768175583	0.131662885905092	0.623113854595336	0.592207792207792	0.0996222851746931	0	"L+ G+"	0.38317166157012	"Unnamed"
2006	0.0742898761835397	0.383763362778171	0.735615440640932	0.707493956486704	0.204564666103128	0	"L+ G+"	0.273188834731978	"R+ F-"
2006	0.104878048780488	0.13118241446552	0.426016260162602	0.392949269131556	0.268134715025907	0	"L+ G+"	0.238557804044798	"Unnamed"
2006	0.0723044397463002	0.0764296278846329	0.701479915433404	0.411175979983319	0.469573115349682	0.0710526315789474	"L+ G+"	0.286525651571092	"Unnamed"
2006	NA	NA	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2006	0.0307904411764706	-0.0174579917074539	0.605238970588235	0	0.405529953917051	0	"Unnamed"	0.24468547894507	"F+"
2006	NA	NA	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2006	0.0924035593918968	0.118529758893947	0.833692990325631	0.217277188177565	0.612934571366875	0.517345718105693	"L+ G+ T+"	0.259440129470486	"F+"
2006	0.0932300163132137	0.0883755883076119	0.517659053833605	0.0921163736854226	0.48621181504814	0	"F+"	-5.96365217833937e-05	"Unnamed"
2006	0.0610567644905836	0.0843920815482346	0.750748652425634	0.129054761074294	0.791542076035882	0.262987012987013	"F+"	0.231338050751578	"Unnamed"
2006	0.128840436075322	0.0777789461249007	0.197059795176743	0.00450542699160352	0.277523460746166	0	"P+ L-"	0.0835948352420116	"Unnamed"
2006	0.145955119743541	0.129253208918552	0.354327739015652	0.0251957295373665	0.415946843853821	0.00436173306193661	"P+ L-"	0.00250119880479799	"Unnamed"
2006	0.155066921606119	0.0872205597606055	0.415678776290631	0.104337631887456	0.351696338595902	0.0648714810281518	"P+ L-"	-0.108300054974022	"Unnamed"
2006	0.137121962367639	0.127263113752803	0.660546964272111	0	0.886444107233182	0.000448631673396142	"F+"	0.361569528884608	"Unnamed"
2006	0.0223078719925251	0.0354792190608293	0.515845207506034	0	0.48597317868793	0.00352564102564103	"F+"	-0.057941577543226	"Unnamed"
2006	0.0689263201405394	0.115646077627931	0.381936550583859	0	0.653317495333446	0.000334280461307037	"F+"	0.339720277247976	"Unnamed"
2006	0.0558734432850892	0.0171321538645098	0.217098619993268	0	0.222309299895507	0.0139889783806698	"Unnamed"	0.258409666966142	"P+ L-"
2006	0.0807657792402034	0.066961903545375	0.118456476218965	0.00774410774410774	0.313661202185792	0	"P+ L-"	0.0157487020331899	"Unnamed"
2006	0.04	-0.0375989690779777	0.309387755102041	0.00412007062978222	0.231089743589744	0	"Unnamed"	0.386505548647129	"F+"
2006	0.082348970637867	0.0501408450704225	1.12532343345708	-0.390761548064919	0.617765397709687	-0.175105485232068	"Boxplot outlier"	NA	NA
2006	0.0502488360892599	0.0480248317291959	0.592229892438594	0.000786782061369001	0.358590308370044	0	"Unnamed"	0.34862122116599	"F+"
2006	0.00138677021217584	-0.00457240592972806	0.729302454583276	0.00661577608142494	0.472189349112426	0.000512032770097286	"Unnamed"	0.126235309997933	"F+"
2006	0.0322683706070288	0.0440406073198083	0.63258785942492	0.0814696485623003	0.184102141680395	0	"Unnamed"	0.452350768393835	"L+ G+"
2006	Inf	0.0351139019886379	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2006	0.0543759709994821	0.0401261351498569	0.650440186431901	0	0.113752122241087	0	"Unnamed"	0.487777311828326	"L+ G+"
2006	0.0351437699680511	0.0374269567028486	0.560303514376997	0.0685279187817259	0.208699902248289	0	"Unnamed"	0.494575951411394	"L+ G+"
2006	0.00222304557243423	0.0443422263109476	0.446461652463876	0.283796740172579	0.315614617940199	0	"Unnamed"	0.103575179295104	"L+ G+"
2006	Inf	0.0753726371096207	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2006	0.0322827752243379	0.0666191640303719	0.646312103304881	0.316123571730851	0.433545178226029	0	"L+ G+"	0.111372621556611	"Unnamed"
2006	0.164653243847875	0.083899350417598	0.266666666666667	0.0220763723150358	0.278803869832894	0	"P+ L-"	0.12120503955183	"Unnamed"
2006	0.131024096385542	0.158225244613467	0.423192771084337	0	0.045662100456621	0	"Unnamed"	0.218632581213755	"P+ L-"
2006	0.0790774299835255	0.137004474745092	0.342668863261944	0.0859106529209622	0.12987012987013	0	"Unnamed"	0.307867048472162	"P+ L-"
2006	0.168734491315136	0.120312634642997	0.267990074441687	0	0.186274509803922	0	"P+ L-"	0.148037388631052	"Unnamed"
2006	0.223188405797101	0.0821043780330331	0.253623188405797	0.253262445625906	0.416720257234727	0	"P+ L-"	0.248645907756641	"Unnamed"
2006	0.310294117647059	0.184035541343459	0.323529411764706	0	0.71763085399449	0.243421052631579	"P+ L-"	0.0560528046190493	"F+"
2006	0.156043956043956	0.095116164262698	0.219047619047619	0.344	0.286101083032491	0.000937207122774133	"P+ L-"	0.119589489480323	"L+ G+"
2006	NA	NA	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2006	0.106137184115523	0.118984746341918	0.493140794223827	0.248394004282655	0.119588512644664	0	"Unnamed"	0.153012434392209	"L+ G+"
2006	0.0616614330573794	0.0332427003852013	0.592920353982301	0.0467914438502674	0.397002439874521	0.00209937018894332	"Unnamed"	0.273721878595832	"F+"
2006	0.154010421115572	0.172838674120833	0.229691637481848	0.308594648470444	0.299169933133502	0.263175096004576	"P+ L-"	0.142271887227975	"L+ G+"
2006	0.11802215012865	0.0841236102027469	0.540664503859492	0.424929971988796	0.243115993722357	0	"L+ G+"	0.302035606624649	"Unnamed"
2006	0.380369156460238	0.181551298702537	0.234604105571848	0.0729210196406185	0.369771332961517	0	"P+ L-"	0.291267136959706	"R+ F-"
2006	0.175081192795985	0.162958906616419	0.455417773841157	0.159298085688241	0.172146484897086	0	"P+ L-"	-0.0521543819437522	"Unnamed"
2006	0.136025029797378	0.113639979029785	0.297973778307509	0.323571633649153	0.210484668644906	0.0711610486891386	"P+ L-"	0.00309653688999019	"L+ G+"
2006	0.139719723907132	0.112449068755647	0.443631039531479	0.0741385311521058	0.207394048692516	0	"Unnamed"	0.251808607123446	"P+ L-"
2006	0.0978947368421053	0.0817998507382175	0.416315789473684	0	0.283116883116883	0.158573596358118	"Unnamed"	0.301406884103495	"P+ L-"
2006	0.176616145994432	0.0922093315682904	0.427157438911228	0.34256301029464	0.295214922952149	0	"L+ G+"	0.123921092158647	"Unnamed"
2006	0.0644023756495917	0.0869229120588297	0.558463251670379	0.0165357585779248	0.387298991550831	0.0144987572493786	"Unnamed"	0.287232319505932	"F+"
2006	0.135716545397026	0.0677373786433415	0.450490351154698	0.228342958685029	0.510084925690021	0.0413907284768212	"F+"	0.0766121399108535	"Unnamed"
2006	0.038995373430271	0.0692291690425903	0.623265036351619	0	0.100250626566416	0	"Unnamed"	0.50295405491795	"L+ G+"
2006	0.0820820820820821	0.104645136007746	0.536786786786787	0.550072921730676	0.103092783505155	0	"L+ G+"	0.359049594868523	"Unnamed"
2006	0.285102332222751	0.279654405343795	0.335316515944788	0.0378918360316914	0.109803921568628	0.00604982206405694	"P+ L-"	0.138896121778272	"R+ F-"
2006	0.0915624168219324	0.0749533695406678	0.456747404844291	0.190400634668782	0.0926000808734331	0	"Unnamed"	0.320759104466679	"L+ G+"
2006	0.133797370456303	0.056107515738565	0.597061098221191	0.333759590792839	0.257636122177955	0	"L+ G+"	0.136316202297076	"Unnamed"
2006	0.125495557074504	0.388390819216041	0.0355434039644566	0	0.272458878110502	0.211291224147568	"P+ L-"	0.0335364661652821	"R+ F-"
2006	0.181321682140907	0.166578878061628	0.476242490442381	0.304820587169264	0.405967805261091	0.542352660462897	"L+ G+ T+"	0.420480161590873	"L+ G+"
2006	0.0837954405422058	0.0659513200438206	0.545286506469501	0.120381406436234	0.147850732168162	0.00202839756592292	"Unnamed"	0.431442766419621	"L+ G+"
2006	0.0907723169508526	0.073503877574555	0.487963891675025	0.454594017094017	0.173690932311622	0.0851254480286738	"L+ G+"	0.29327193528692	"Unnamed"
2006	0.178479381443299	0.128810585063288	0.40270618556701	0.351748251748252	0.241007194244604	0	"L+ G+"	0.0901161893402297	"P+ L-"
2006	0.0826410144293835	0.0973330218083368	0.417140358548317	0.50720887245841	0.148880791254555	0	"L+ G+"	0.312644105050462	"Unnamed"
2006	0.162835249042146	0.0841386041777023	0.342911877394636	0.292783505154639	0.252994011976048	0	"P+ L-"	0.0254665067892317	"Unnamed"
2006	0.179591836734694	0.116064602567046	0.477551020408163	0.356244761106454	0.211382113821138	0	"L+ G+"	0.146413210754103	"Unnamed"
2006	0.108323377140581	0.261941824724498	0.0808442851453604	0	0.620124113475177	0.00043308791684712	"P+ L-"	-0.00869817843237917	"F+"
2006	0.0946069469835466	0.132318460799578	0.452468007312614	0.409561360275998	0.363533408833522	0	"L+ G+"	0.289112467305479	"Unnamed"
2006	0.0878877400295421	0.198737721477903	0.450886262924668	0.526131293817718	0.257601351351351	0.0145791915175613	"L+ G+"	0.37492833211456	"Unnamed"
2006	0.0997561751298632	0.145692797023078	0.411480971059048	0.411730422803857	0.25087907047852	0	"L+ G+"	0.256775622053069	"Unnamed"
2006	0.0589727658693176	0.0604223402549093	0.501605053329191	0	0.568168616712306	0.000415368639667705	"F+"	0.176689151171262	"Unnamed"
2006	0.144547759932375	0.152436298614215	0.413214990138067	0.419228892142509	0.185946041262564	0.316933169331693	"L+ G+ T+"	0.00951478452003467	"L+ G+"
2006	0.0464192797480487	0.0485375588507833	0.627687251814323	0.0601451780159004	0.366742128009879	0.000367647058823529	"Unnamed"	0.334225545639539	"F+"
2006	0.0793388429752066	0.0609477642099913	0.509327036599764	0.0207351555136664	0.145950627977479	0	"Unnamed"	0.525711964725513	"P+ L-"
2006	0.104510942384993	0.0659733532379932	0.904421616793211	0	0.151712887438825	0	"Unnamed"	0.284257427589328	"L+ G+"
2006	0.0955578512396694	0.0520429212262504	0.181301652892562	0.20231504781077	0.297651933701657	0	"P+ L-"	-0.0149476662993822	"Unnamed"
2006	0.205904617713853	0.185069360862593	0.263815291445874	0	0.422222222222222	0	"P+ L-"	0.284454242124283	"F+"
2006	0.164179104477612	0.0982382716590744	0.0712153518123667	0.0883214734198409	0.152027027027027	0.385613540197461	"P+ L-"	0.157964160689788	"L+ G+ T+"
2006	0.0406815020862309	0.0508512152850861	0.574756606397775	0	0.687003222341568	0.0239425379090184	"F+"	0.303230814331763	"Unnamed"
2006	0.0818553888130969	0.101596010276501	0.273760800363802	0.154355308445856	0.1508078994614	0.000625782227784731	"Unnamed"	0.208347509358485	"P+ L-"
2006	0.352286773794808	0.117627676533423	0.174289245982695	0	0.169312169312169	0	"P+ L-"	0.318163081801874	"Unnamed"
2006	0.0828907130210848	0.141653865843488	0.561564461612747	0.42964824120603	0.450243814339895	0	"L+ G+"	0.330230998669537	"Unnamed"
2006	NA	NA	NA	NA	NA	NA	"InfNaNNA"	NA	NA
2006	0.12348401323043	0.169846478571311	0.466923925027563	0.476731601731602	0.212854181064271	0.0368525896414343	"L+ G+"	0.339051640727572	"Unnamed"
2006	0.208100558659218	0.169749796341418	0.500698324022346	0	0.318801089918256	0	"P+ L-"	0.0190804905079951	"Unnamed"
2006	0.0783699059561129	0.0624734759015234	0.537617554858934	0	0.156976744186046	0	"Unnamed"	0.533250189464987	"L+ G+"
2006	0.378378378378378	0.224860666042637	0.315315315315315	0	0.142857142857143	0	"P+ L-"	0.208753355383367	"R+ F-"
2006	0.0605559470225341	0.0809566796036779	0.596298479989646	0.0105385591428169	0.781684315023163	0.000427274345736158	"F+"	0.376954270250325	"Unnamed"
2006	0.055969594315459	0.0589859170691097	0.666281087333719	0.0155983426760907	0.783621282026112	0.00148331273176761	"F+"	0.340192227997533	"Unnamed"
2006	0.0645291933850827	0.0999583815479474	0.698447519406007	0	0.759575815131371	0.00178750977544408	"F+"	0.319562315741559	"Unnamed"
2006	0.0509801439091811	0.0779014880664765	0.715283492646283	0.065322804100859	0.702278139105093	0.0132367997659792	"F+"	0.268511976602138	"Unnamed"
2006	0.0521299291170601	0.0451088851334716	0.757174316977496	0.0418194161575017	0.676332057697969	0.000566491998300524	"F+"	0.209436287831818	"Unnamed"
2006	0.0656178354020081	0.0177106227772867	0.574116530951063	0.17491193138306	0.579687047232686	0.00737055463423623	"F+"	0.147770358723377	"Unnamed"
2006	0.0352288789822768	0.0461777915425742	0.318582146352071	0	0.662970044614404	0.0152419861722187	"F+"	0.309092050250983	"Unnamed"
2006	0.0481046203479664	0.0149342319017857	0.73666321004724	0.116202629543697	0.701366373320982	0.000218722659667542	"F+"	0.229142843856964	"Unnamed"
2006	0.196103896103896	0.0326680507640035	0.30974025974026	0.361561561561562	0.0347624565469293	0	"P+ L-"	0.0346047825325307	"L+ G+"
2006	0.00830382659021874	0.0257152451779907	0.912953610007729	0.0190399027749646	0.858947499429567	0.00452209660842754	"F+"	0.225011508820868	"Unnamed"
2006	0.166003712543092	0.0242517774423368	0.647043224608857	0.00374251497005988	0.319288389513109	0	"Unnamed"	0.271697776477198	"F+"
2006	0.0946938775510204	0.0290623803454723	0.791020408163265	0.0303030303030303	0.0616883116883117	0	"Unnamed"	0.344593763154003	"L+ G+"
2006	0.0847240051347882	0.0232300368223922	0.523748395378691	0.0462724935732648	0.362162162162162	0	"Unnamed"	0.322791416664318	"F+"
2006	0.0607822410147992	0.012622877166971	0.781183932346723	0	0.605769230769231	0	"F+"	0.0998376800548637	"Unnamed"
2006	0.0632411067193676	0.00466674598890382	0.632411067193676	0	0.425742574257426	0	"Unnamed"	0.205401070944723	"F+"
2006	0.980132450331126	0.107126090715969	0.556291390728477	0	0.875	0	"Boxplot outlier"	NA	NA
2006	0.233589296102385	0.169923542016079	0.315602094240838	0	0.206306985576453	0.414788469669461	"P+ L-"	0.047555822477574	"L+ G+ T+"
2006	0.161560988650448	0.118170270821245	0.301619802172698	0.0248816573067069	0.275261348341249	0.0280396749562409	"P+ L-"	0.105919864632338	"Unnamed"
2006	0.199776614616412	0.289638626050913	0.151715906353343	0	0.0621778531403353	0	"P+ L-"	0.160283515473701	"R+ F-"
2006	0.174990154573201	0.288346862472125	0.440607462833514	0.00523056047972337	0.126754636448345	0	"R+ F-"	0.120282222493985	"P+ L-"
2006	0.146404335805843	0.100370055583552	0.449227636251152	0.112005818484077	0.284566504055897	0	"Unnamed"	0.211678163876231	"P+ L-"
2006	0.165344338115024	0.139607148524887	0.350015980747899	0.0626702997275204	0.237147543706657	0.152013147082991	"P+ L-"	0.0634748332942944	"Unnamed"
2006	0.135739659758296	0.366244203957315	0.308377514771774	0	0.207091280089752	0.0123213405618531	"R+ F-"	0.208669529687628	"P+ L-"
2006	0.165600492230762	0.181854440673378	0.469972946841031	0.0265820060266896	0.332118960010687	0.123914377038065	"P+ L-"	-0.0471702623407343	"Unnamed"
2006	0.126568603008394	0.079562150136509	0.402360176182166	0.0475976055517296	0.0835794244900763	0	"Unnamed"	0.288724377961298	"P+ L-"
2006	0.11683860863947	0.150831254699304	0.411150829043563	0.273011028646736	0.157649500769424	0.0113663160873461	"Unnamed"	0.0707973866120497	"L+ G+"
2006	0.137445086705202	0.224463038785537	0.40164161849711	0.0481462409886715	0.204052928404637	0.115383958023552	"P+ L-"	-0.0370661641957707	"Unnamed"
2006	0.152135072360193	0.318883619676727	0.515329640879042	0.0105051978843699	0.176413163872567	0.021145310864937	"R+ F-"	0.210941869962217	"Unnamed"
2006	0.188360819718382	0.188484692083284	0.216958629356998	0.0121659224746004	0.0847307753039633	0.0318079472298861	"P+ L-"	0.267580630566266	"Unnamed"
2006	0.100678759785256	0.169310251064987	0.477331315185772	0.00723237949777638	0.0327368195456493	0	"Unnamed"	0.336318585392667	"R+ F-"
2006	0.115014688719868	0.136269103622134	0.36194615477484	0	0.0340631460251832	0	"Unnamed"	0.218630686290392	"P+ L-"
2006	0.18019801980198	0.242201062164943	0.460976442471833	0	0.0180540242557883	0	"R+ F-"	0.0360867142342944	"Unnamed"
2006	0.0891361639824305	0.258627578969272	0.454524158125915	0	0.832595160151486	0	"F+"	0.383088867132985	"Unnamed"
2006	0.108513950425099	0.1151009350029	0.457166806370495	0.159428889300946	0.140331238710662	0	"Unnamed"	0.339464540575255	"L+ G+"
2006	0.160604866162612	0.426375545851528	0.297523918730068	0	0.0808773132282385	0.070239506758359	"R+ F-"	0.27074187673228	"P+ L-"
2006	0.221832182085834	0.486867407763472	0.23428830257049	0	0.037048036231346	0	"R+ F-"	0.21317105417983	"P+ L-"
2006	0.463336796793825	0.28068126554981	0.181312156746326	0	0.0755955056179776	0.0193795004000356	"P+ L-"	0.16514792302978	"R+ F-"
2006	0.175617505380752	0.408610747931115	0.351696218099826	0.0482960956894606	0.261300198091122	0	"R+ F-"	0.223039163007249	"P+ L-"
2006	0.174026620226396	0.0960022991230881	0.415287971140689	0	0.346463203788619	0	"P+ L-"	-0.049942352924452	"Unnamed"
